time@s;pm.lu_iD@A;pm.lu_iQ@A;pm.lu_wS_rpm@rpm;pm.lu_mq_load@Nm;pm.watt_consumption_wA@A;pm.const_fb_U@V;ap.temp_PCB@C;pm.vsi_AQ;pm.vsi_BQ;pm.vsi_CQ;
58.350000;-5.265;38.024;6637.43;1.128;22.0;44.503;46.0;1767;0;1108;
58.400001;7.328;38.399;6288.69;1.316;22.4;44.460;45.7;0;449;1789;
58.450002;-3.323;39.670;6537.60;1.184;22.4;44.439;45.7;203;1652;0;
58.499999;2.337;34.817;6674.49;1.109;21.9;44.417;45.9;2800;1388;1160;
58.550000;-2.746;39.184;6586.43;1.158;22.4;44.375;45.9;1596;993;2800;
58.599996;-5.217;41.621;6423.19;1.248;22.6;44.460;46.0;1102;2800;1804;
58.650002;2.063;41.979;6495.93;1.223;22.5;44.396;46.0;2800;2034;1010;
58.699998;10.690;41.377;6404.00;1.272;22.4;44.332;45.9;1687;0;1592;
58.750000;-2.825;39.373;6601.30;1.139;22.4;44.375;45.9;0;899;1835;
58.800001;-2.835;41.577;6451.99;1.228;22.6;44.332;45.9;1045;2800;1889;
58.849997;-7.043;39.426;6558.26;1.177;22.6;44.460;45.9;1129;1759;0;
58.900003;-3.404;37.945;6541.51;1.175;22.3;44.353;45.9;2800;1328;1093;
58.949999;16.355;41.617;6517.56;1.207;22.5;44.375;45.9;1904;0;1525;
59.000000;-3.213;39.588;6496.07;1.223;22.5;44.311;46.1;0;263;1669;
59.049997;4.356;40.932;6539.58;1.191;22.4;44.268;46.1;0;1727;1474;
59.099998;-0.836;37.455;6650.97;1.120;22.1;44.396;46.0;378;1720;0;
59.149999;0.417;40.555;6515.83;1.196;22.3;44.332;46.0;1603;1586;0;
59.200000;-1.340;37.875;6607.60;1.135;22.0;44.375;46.1;2800;1290;1153;
59.250001;-1.811;39.377;6638.33;1.152;22.4;44.332;46.1;1766;0;1383;
59.299998;-1.128;39.832;6518.63;1.195;22.2;44.353;46.0;1721;977;2800;
59.349999;-1.723;39.507;6544.30;1.193;22.7;44.247;46.0;0;733;1821;
59.400000;8.458;41.714;6452.41;1.241;22.4;44.289;46.1;0;1773;1424;
59.450001;-7.191;38.685;6567.35;1.173;22.7;44.332;46.1;1123;1784;0;
59.499998;-1.216;38.642;6600.50;1.148;22.4;44.353;46.1;2800;1367;1063;
59.549999;3.209;41.194;6522.95;1.186;22.1;44.332;46.1;2274;1016;2800;
59.600000;-3.453;39.172;6343.93;1.301;22.6;44.289;46.1;0;1411;1633;
59.650001;-3.710;39.276;6570.34;1.150;21.7;44.332;46.1;979;1835;0;
59.700002;0.398;38.489;6569.81;1.164;22.3;44.332;46.2;1648;0;81;
59.749999;-0.607;38.706;6534.23;1.186;22.5;44.247;46.2;1311;1083;2800;
59.800000;-0.588;39.779;6497.41;1.204;22.5;44.247;46.0;1081;2800;1396;
59.849996;-0.902;39.769;6538.85;1.185;22.4;44.332;46.0;2800;1530;1013;
59.900002;-3.559;35.045;6547.53;1.172;22.0;44.225;46.3;1246;1081;2800;
59.949998;-5.175;39.667;6544.47;1.168;22.1;44.311;46.3;734;1791;0;
60.000000;-35.989;52.087;3127.42;3.178;22.3;44.055;46.2;1259;0;1206;
60.050001;0.209;29.759;5126.20;0.327;9.4;45.312;46.2;2800;2325;1594;
60.099997;-1.934;37.227;5526.78;1.060;18.6;44.609;46.4;1544;0;668;
60.150003;-3.792;37.227;5973.93;1.063;19.8;44.545;46.4;1604;0;1020;
60.199999;-5.262;38.198;6151.81;1.180;21.5;44.396;46.4;1627;0;1321;
60.250000;0.806;38.869;6363.58;1.165;21.8;44.353;46.4;2800;1339;1117;
60.299997;-6.740;38.009;6339.63;1.228;22.3;44.311;46.5;1703;0;1280;
60.349998;3.077;41.203;6395.95;1.228;22.3;44.289;46.5;1536;1626;0;
60.399999;-0.834;39.596;6456.68;1.214;22.1;44.225;46.5;0;409;1730;
60.450000;-5.133;39.483;6490.19;1.191;22.5;44.204;46.5;1434;1681;0;
60.500001;1.007;38.618;6483.33;1.215;22.3;44.289;46.5;1796;0;1331;
60.549998;-3.578;39.463;6487.36;1.215;22.8;44.225;46.5;0;917;1810;
60.599999;0.176;37.438;6604.81;1.126;21.3;44.268;46.5;1152;2800;1245;
60.650000;0.788;41.095;6528.17;1.196;22.4;44.289;46.5;2800;1934;970;
60.700001;14.647;41.529;6398.46;1.270;22.5;44.225;46.7;1890;0;1439;
60.749998;-1.277;38.211;6650.71;1.115;22.4;44.204;46.7;0;612;1805;
60.799999;-3.478;40.086;6509.22;1.178;21.4;44.268;46.6;1000;2800;1735;
60.850000;-13.568;41.758;6365.42;1.273;22.8;44.247;46.6;1438;1431;0;
60.900001;-0.112;36.850;6630.85;1.113;22.0;44.268;46.6;1827;0;925;
60.950002;-4.778;24.913;5360.82;0.435;12.7;45.121;46.6;1191;954;0;
60.999999;13.012;42.152;5484.63;1.181;19.4;44.417;46.6;1426;1583;0;
61.050000;0.084;39.273;5987.37;1.138;20.9;44.396;46.6;1682;0;1224;
61.099996;-1.043;39.945;6341.35;1.134;21.4;44.311;46.7;1217;2800;1298;
61.150002;16.714;41.267;6371.37;1.175;21.9;44.247;46.7;1799;0;1685;
61.199998;-11.070;38.627;6369.58;1.232;21.8;44.268;46.8;1438;0;1565;
61.250000;-10.171;40.007;6442.09;1.211;22.3;44.183;46.8;1580;1406;0;
61.300001;-2.065;39.022;6423.15;1.241;22.5;44.225;46.7;0;554;1764;
61.349997;-9.370;40.847;6385.78;1.265;22.9;44.183;46.7;1543;1398;0;
61.400003;9.381;42.081;6379.18;1.254;22.4;44.183;46.7;1490;0;1747;
61.449999;-1.485;39.269;6606.32;1.135;22.2;44.162;46.7;1017;2800;1458;
61.500000;0.080;36.554;6638.23;1.105;22.4;44.225;46.8;1671;0;241;
61.549997;1.004;36.338;5451.32;0.453;13.0;45.035;46.8;1424;2800;1452;
61.599998;-6.676;38.693;5579.60;1.161;19.9;44.503;46.9;0;896;1578;
61.649999;0.886;40.222;6007.65;1.158;21.0;44.332;46.9;1091;2800;2114;
61.700000;-5.222;37.561;6295.04;1.152;21.4;44.311;46.9;1720;0;1195;
61.750001;-2.340;29.024;5252.23;0.374;10.7;45.206;46.9;2168;1306;2800;
61.799998;9.861;41.298;5383.38;1.179;19.3;44.481;46.9;1440;0;1457;
61.849999;-6.273;38.244;5923.36;1.109;20.6;44.439;46.9;1586;0;1269;
61.900000;8.892;41.709;6018.08;1.258;21.5;44.375;47.1;1653;0;1409;
61.950001;-4.889;39.588;6304.68;1.178;21.8;44.247;47.1;1614;0;1418;
61.999998;-8.409;38.772;6386.71;1.178;21.4;44.289;47.0;0;1199;1725;
62.049999;-0.922;39.078;6457.76;1.175;22.5;44.183;47.0;0;475;1775;
62.100000;-0.363;37.462;6490.46;1.158;22.2;44.225;47.0;1856;0;962;
62.150001;0.903;39.614;6493.02;1.178;22.5;44.204;47.0;115;1663;0;
62.200002;4.438;40.607;6355.29;1.257;22.4;44.140;47.1;2209;993;2800;
62.249999;-3.707;38.580;6542.72;1.165;22.6;44.119;47.1;813;1833;0;
62.300000;14.920;42.016;6359.30;1.266;22.5;44.183;47.1;1667;0;1709;
62.349996;2.996;40.058;6483.54;1.196;22.7;44.162;47.1;1156;2800;1195;
62.400002;-0.535;39.685;6494.73;1.185;22.2;44.204;47.1;1779;0;1294;
62.449998;-2.096;40.052;6520.76;1.162;22.8;44.183;47.1;1033;2800;1517;
62.500000;-2.785;38.216;6507.41;1.183;22.3;44.183;47.2;1844;0;940;
62.550001;9.838;40.499;6506.48;1.178;22.2;44.140;47.2;0;1732;1657;
62.599997;1.726;33.674;6654.59;1.090;20.9;44.204;47.3;2800;1415;1055;
62.650003;-3.929;38.169;6625.11;1.119;22.2;44.119;47.3;0;1127;1796;
62.699999;2.616;40.941;6467.55;1.214;22.5;44.140;47.2;2800;1972;963;
62.750000;-2.507;39.547;6475.26;1.193;22.8;44.119;47.2;0;651;1805;
62.799997;10.434;42.303;6390.97;1.244;22.5;44.162;47.3;1492;1790;0;
62.849998;-3.095;34.357;6620.12;1.078;20.4;44.247;47.3;0;589;1718;
62.899999;16.145;41.859;6452.49;1.208;22.3;44.140;47.2;1802;1674;0;
62.950000;1.396;39.354;6561.39;1.145;22.5;44.119;47.2;0;110;1683;
63.000001;-7.298;37.090;6562.31;1.135;21.5;44.183;47.2;1265;1694;0;
63.049998;6.370;41.040;6511.88;1.184;22.3;44.162;47.2;1574;0;1735;
63.099999;-3.712;40.873;6469.82;1.207;22.6;44.183;47.4;1046;2800;1656;
63.150000;2.342;39.181;6523.97;1.159;22.4;44.140;47.4;1696;0;139;
63.200001;-1.103;38.316;6147.19;1.415;23.1;44.076;47.6;0;1019;1734;
63.249998;12.383;42.766;6503.70;1.197;22.4;44.162;47.6;1459;1864;0;
63.299999;1.803;40.873;6364.49;1.281;22.7;44.140;47.4;2015;1009;2800;
63.350000;-3.554;40.303;6514.18;1.169;22.7;44.140;47.4;1025;2800;1571;
63.400001;0.140;39.079;6556.44;1.151;22.3;44.098;47.6;2800;1549;948;
63.450002;1.693;38.856;6605.55;1.120;21.4;44.140;47.6;0;53;1653;
63.499999;-7.130;38.945;6554.54;1.164;22.1;44.204;47.6;726;1789;0;
63.550000;-6.320;38.417;6551.95;1.157;22.7;44.140;47.6;1771;0;1285;
63.599996;38.055;46.985;6001.35;1.502;23.1;44.055;47.7;0;1107;2136;
63.650002;-1.024;40.654;6520.04;1.172;22.1;44.119;47.7;2800;1637;990;
63.699998;-1.783;38.560;6566.66;1.134;21.2;44.140;47.6;0;554;1785;
63.750000;-8.292;40.943;6438.96;1.236;22.8;44.140;47.6;1530;1487;0;
63.800001;5.265;41.435;6398.80;1.237;22.3;44.140;47.6;2189;981;2800;
63.849997;2.726;38.584;6573.21;1.137;22.3;44.098;47.6;986;2800;1393;
63.900003;-0.893;38.350;6475.25;1.206;22.6;44.119;47.7;1815;0;554;
63.949999;-2.963;38.625;6576.42;1.148;22.5;44.034;47.7;0;1239;1810;
64.000000;-11.531;38.897;6488.85;1.195;21.9;44.119;47.7;1613;1471;0;
64.050002;0.608;39.983;6523.76;1.178;22.6;44.034;47.7;1971;937;2800;
64.099998;-0.639;33.809;6620.57;1.097;21.2;44.098;47.9;1058;2800;1400;
64.149999;0.930;37.050;6560.18;1.142;22.2;44.034;47.9;1798;0;669;
64.199995;-4.553;39.337;6312.74;1.295;23.0;44.119;47.8;0;1072;1749;
64.250001;-0.796;39.930;6517.44;1.187;22.6;44.119;47.8;1312;1792;0;
64.300003;1.451;39.021;6505.76;1.183;22.7;44.076;47.8;1806;0;1402;
64.349999;12.159;41.532;6436.61;1.215;22.8;44.076;47.8;0;1668;1740;
64.400000;10.883;42.274;6385.47;1.259;22.8;44.034;48.0;1705;1596;0;
64.449996;8.237;40.411;6536.23;1.173;21.9;44.055;48.0;1527;0;1825;
64.499998;10.458;42.170;6342.49;1.285;22.8;43.970;48.2;0;1666;1608;
64.550004;15.967;41.975;6441.90;1.211;22.6;44.076;48.2;1661;1841;0;
64.600000;17.321;41.988;6449.53;1.230;22.5;44.055;47.9;1847;0;1658;
64.650001;15.690;41.674;6438.12;1.233;22.8;44.055;47.9;0;1663;1807;
64.699997;-9.864;39.780;6331.04;1.296;22.7;44.034;47.9;1527;1459;0;
64.749999;-0.956;39.417;6563.61;1.150;22.1;44.076;47.9;1848;0;1240;
64.800004;-5.365;38.705;6491.54;1.187;22.4;44.119;48.0;0;1141;1813;
64.849996;-5.912;40.163;6487.73;1.213;23.0;44.034;48.0;940;1788;0;
64.900002;0.350;38.889;6526.69;1.181;22.9;43.991;48.0;1887;0;1157;
64.949998;-0.007;39.188;6531.47;1.168;22.8;43.991;48.0;1045;2800;1330;
65.000000;-2.093;38.340;6459.89;1.200;22.7;44.076;48.0;1857;0;890;
65.050001;-2.169;39.529;6521.14;1.178;22.7;44.055;48.0;0;1392;1760;
65.099997;9.719;42.494;6369.81;1.270;22.6;44.076;48.1;1463;1775;0;
65.150003;7.505;40.919;6393.80;1.246;22.8;44.012;48.1;1519;0;1744;
65.199995;-3.471;41.682;6284.13;1.329;23.0;44.012;48.0;1105;2800;2011;
65.250000;-0.603;40.734;6470.76;1.211;22.7;44.076;48.0;2800;1835;964;
65.300002;0.089;39.994;6355.50;1.268;22.7;44.034;48.2;1866;979;2800;
65.349998;-2.178;38.513;6557.90;1.143;22.5;44.034;48.2;970;2800;1614;
65.399999;-2.783;39.668;6508.23;1.181;22.5;44.076;48.1;2800;1553;1002;
65.449995;-2.090;38.548;6507.53;1.172;22.6;43.991;48.1;1337;1059;2800;
65.500001;-4.167;37.284;6550.19;1.150;21.8;44.012;48.4;1080;2800;1389;
65.550003;-2.361;37.480;6594.71;1.138;22.4;44.034;48.4;2800;1290;1134;
65.599999;-0.142;38.618;6375.03;1.248;22.5;44.012;48.3;1252;1152;2800;
65.650000;-1.116;39.237;6508.21;1.204;22.8;44.034;48.3;318;1737;0;
65.699996;-0.063;38.878;6483.86;1.185;22.5;44.098;48.1;1812;0;480;
65.749998;-5.765;38.930;6395.63;1.253;22.9;44.098;48.1;0;1002;1773;
65.800004;-13.030;42.448;6310.59;1.314;22.8;44.012;48.4;1401;1436;0;
65.850000;11.632;41.122;6366.75;1.264;22.7;43.970;48.4;1630;0;1731;
65.900001;4.738;41.780;6413.30;1.248;22.7;44.012;48.3;1028;2800;2345;
65.949997;1.568;41.477;6512.22;1.181;22.7;44.034;48.3;2800;1982;958;
65.999999;-41.565;45.890;5644.91;1.692;22.4;43.970;48.4;2800;1222;2101;
66.050004;-1.353;-4.207;4325.44;-0.453;-0.6;45.824;48.4;2349;2011;2800;
66.099996;-10.071;41.034;4585.75;1.168;17.4;44.566;48.2;1628;2800;1758;
66.150002;21.544;34.351;4335.17;0.768;13.7;44.929;48.2;1118;1245;0;
66.199998;3.245;35.969;5153.42;1.043;17.0;44.503;48.5;114;1423;0;
66.250000;1.334;39.065;5690.55;1.082;19.9;44.332;48.5;0;442;1626;
66.300001;2.526;37.466;6051.13;1.142;20.7;44.225;48.5;0;680;1715;
66.349997;-9.059;38.903;6239.56;1.172;21.8;44.183;48.5;1513;1494;0;
66.400003;-81.664;64.523;5826.81;1.494;23.8;44.034;48.5;1734;0;1850;
66.449995;-1.700;10.428;4511.10;-0.511;2.6;45.781;48.5;0;1065;1273;
66.500000;2.344;39.327;4966.66;0.997;16.9;44.630;48.5;0;0;1312;
66.550002;1.545;36.503;5548.49;1.100;19.2;44.417;48.5;1585;0;547;
66.599998;0.579;35.357;6106.53;1.045;19.7;44.311;48.7;251;1580;0;
66.649999;-5.071;39.785;6221.73;1.176;21.4;44.247;48.7;0;1436;1568;
66.699995;-0.061;38.549;6288.06;1.218;22.1;44.225;48.6;1705;0;1405;
66.750001;1.957;40.522;6349.79;1.233;22.5;44.098;48.6;2168;1004;2800;
66.800003;3.275;39.622;6499.74;1.187;22.4;44.098;48.6;2800;1912;893;
66.849999;-2.070;39.477;6495.24;1.180;22.6;44.076;48.6;0;1152;1836;
66.900000;16.173;40.663;6500.66;1.200;22.0;44.098;48.6;1777;1787;0;
66.949996;-2.007;33.983;6639.53;1.110;20.9;44.076;48.6;1587;937;2800;
66.999998;-9.030;40.448;6475.76;1.205;22.8;44.140;48.8;1170;2800;1431;
67.050004;-2.182;38.230;6543.40;1.164;22.4;44.119;48.8;1660;0;111;
67.100000;-0.888;39.207;6497.85;1.199;22.2;44.012;48.8;0;450;1794;
67.150001;-4.489;34.804;6613.62;1.087;20.4;44.204;48.8;936;1795;0;
67.199997;2.160;17.482;6117.51;0.719;8.2;45.206;48.7;1440;0;1626;
67.249999;0.133;0.122;5296.55;0.124;0.0;45.824;48.7;0;145;1069;
67.300004;-0.500;0.283;4601.43;0.057;0.0;45.845;49.0;679;974;0;
67.349996;0.263;-0.027;4029.88;0.057;0.0;45.888;49.0;821;684;0;
67.400002;0.101;0.643;3611.46;0.053;0.0;45.888;48.9;0;723;91;
67.449998;0.147;0.010;3294.67;0.040;0.0;45.888;48.9;0;682;531;
67.500000;-0.220;-0.337;3062.56;0.012;0.0;45.952;48.9;663;0;428;
67.550001;-0.438;-0.167;2818.76;0.021;-0.0;45.994;48.9;614;0;358;
67.599997;0.239;-0.068;2591.11;0.038;0.0;46.016;49.0;220;0;559;
67.650003;-0.128;0.056;2449.01;0.024;0.0;45.973;49.0;0;452;466;
67.699995;0.356;0.416;2281.03;0.039;0.1;46.058;48.8;0;486;185;
67.750000;0.363;-0.186;2182.37;0.018;-0.0;46.037;48.8;0;376;443;
67.800002;-0.188;-0.214;2127.32;-0.018;-0.0;46.080;49.1;456;0;148;
67.849998;0.016;-0.024;1971.29;0.015;0.0;46.080;49.1;228;0;426;
67.899999;-0.814;0.249;1965.23;-0.036;-0.0;46.122;48.8;369;0;0;
67.949995;-0.112;0.082;1796.12;0.014;0.0;46.080;48.8;206;0;385;
68.000001;0.376;0.011;1807.27;-0.036;-0.0;46.101;48.9;385;123;0;
68.050003;-0.327;-0.148;1675.11;-0.002;-0.0;46.101;48.9;366;0;193;
68.099999;0.945;0.351;1545.31;0.038;0.0;46.037;48.7;0;326;132;
68.150000;-0.147;-0.069;1537.83;0.006;-0.0;46.186;48.7;0;268;305;
68.199996;-0.737;0.322;1450.69;0.027;0.0;46.186;49.0;84;304;0;
68.249998;-0.075;-0.073;1421.89;0.010;0.0;46.122;49.0;219;0;296;
68.300004;-0.515;0.170;1431.92;-0.023;-0.0;46.080;48.9;284;0;0;
68.350000;0.472;0.038;1346.64;-0.002;-0.0;46.144;48.9;290;0;154;
68.400001;-0.203;-0.020;1243.73;0.031;0.0;46.186;48.9;0;167;263;
68.449997;-1.036;0.098;1255.36;0.003;-0.0;46.186;48.9;257;0;59;
68.499999;0.254;-0.006;1239.36;-0.007;-0.0;46.144;48.8;227;240;0;
68.550004;0.289;-0.116;1183.05;0.002;-0.0;46.229;48.8;231;211;0;
68.599996;-0.082;-0.008;1201.20;-0.028;-0.0;46.165;48.8;260;0;127;
68.650002;-0.250;-0.160;1115.46;0.003;-0.0;46.208;48.8;0;212;210;
68.699998;-0.290;-0.068;1151.37;-0.035;-0.0;46.186;48.9;251;0;130;
68.750000;0.271;-0.186;1062.37;0.000;-0.0;46.208;48.9;196;205;0;
68.800001;0.396;0.275;1004.89;0.020;0.0;46.186;48.8;114;214;0;
68.849997;0.264;-0.165;1002.44;0.002;-0.0;46.208;48.8;187;191;0;
68.900003;-0.338;-0.080;1029.10;-0.027;-0.0;46.186;48.8;224;0;113;
68.949995;0.244;-0.051;969.35;-0.006;-0.0;46.186;48.8;0;134;208;
69.000000;0.415;-0.194;1009.08;-0.039;-0.0;46.208;48.8;217;75;0;
69.050002;0.017;0.026;911.58;0.002;0.0;46.229;48.8;0;194;114;
69.099998;1.356;0.112;867.69;0.014;0.0;46.208;48.7;57;0;174;
69.149999;-0.417;-0.186;876.85;-0.000;-0.0;46.122;48.7;160;0;171;
69.199995;-0.189;0.016;905.58;-0.028;-0.0;46.250;48.8;187;0;136;
69.250001;0.144;0.223;830.62;0.006;-0.0;46.250;48.8;142;0;156;
69.300003;-0.725;0.228;780.22;0.023;0.0;46.229;48.8;0;0;151;
69.349999;-0.036;-0.032;806.13;0.001;0.0;46.229;48.8;0;169;53;
69.400000;0.878;-0.078;876.93;-0.048;-0.0;46.272;48.5;181;0;0;
69.449996;-0.928;-0.358;773.14;-0.001;0.0;46.293;48.5;0;210;177;
69.499998;-0.558;0.457;834.15;-0.043;0.0;46.314;48.5;209;0;73;
69.550004;0.091;-0.311;709.20;0.021;0.0;46.272;48.5;0;171;0;
69.600000;-0.954;0.185;700.12;0.015;0.0;46.229;48.4;0;0;178;
69.650001;-0.818;-0.146;719.26;0.001;0.0;46.229;48.4;200;0;134;
69.699997;-0.818;-0.060;769.77;-0.033;-0.0;46.250;48.4;209;60;0;
69.749999;-0.566;0.092;700.97;-0.005;0.0;46.293;48.4;194;138;0;
69.800004;0.420;0.363;709.78;-0.016;0.0;46.272;48.4;181;115;0;
69.849996;0.209;-1.057;682.02;-0.011;0.0;46.293;48.4;200;85;0;
69.900002;-1.358;-0.674;724.57;-0.040;0.0;46.229;48.4;216;0;155;
69.949998;-0.106;-0.098;621.60;0.015;0.0;46.293;48.4;0;0;151;
70.000000;-0.593;-0.113;582.78;0.026;0.0;46.229;48.4;0;176;60;
70.050001;0.047;-0.337;626.76;-0.004;0.0;46.314;48.4;173;46;0;
70.099997;-0.761;0.383;563.65;0.024;0.0;46.293;48.3;0;69;170;
70.150003;-0.825;0.167;617.36;-0.008;0.0;46.229;48.3;191;109;0;
70.199995;-0.475;0.365;526.20;0.037;0.0;46.229;48.4;0;86;159;
70.250000;-1.256;0.182;576.59;0.005;0.0;46.314;48.4;173;0;0;
70.300002;0.788;0.218;476.23;0.055;0.0;46.272;48.3;0;110;0;
70.349998;-0.254;0.436;533.16;0.016;0.0;46.335;48.3;0;52;151;
70.399999;-0.959;-0.060;628.48;-0.041;0.0;46.314;48.2;172;0;150;
70.449995;0.312;0.288;561.01;-0.005;0.0;46.314;48.2;152;53;0;
70.500001;0.127;0.078;525.30;0.013;0.0;46.314;48.1;126;141;0;
70.550003;-1.095;0.634;518.52;0.009;0.0;46.293;48.1;77;166;0;
70.599999;-1.480;-0.215;451.76;0.041;0.0;46.378;48.1;64;172;0;
70.650000;-0.876;-0.275;494.92;0.011;0.0;46.229;48.1;81;171;0;
70.699996;-0.670;-0.219;502.08;0.003;0.0;46.335;48.1;163;126;0;
70.749998;-0.015;0.143;504.64;-0.006;0.0;46.357;48.1;131;0;0;
70.800004;-1.354;0.126;558.30;-0.036;0.0;46.293;48.1;135;0;176;
70.850000;-1.343;-0.291;465.98;0.013;0.0;46.378;48.1;0;92;174;
70.900001;-0.590;0.965;428.21;0.030;0.0;46.314;48.0;0;131;0;
70.949997;0.548;-0.239;495.27;-0.013;0.0;46.335;48.0;148;66;0;
70.999999;-1.440;-1.101;530.68;-0.039;0.0;46.314;48.0;93;0;202;
71.050004;0.092;0.565;476.83;-0.005;0.0;46.357;48.0;0;126;0;
71.099996;-1.507;0.171;545.02;-0.045;0.0;46.335;47.8;178;0;43;
71.150002;-1.087;0.660;436.38;0.014;0.0;46.399;47.8;0;84;150;
71.199998;-0.978;0.360;409.94;0.031;0.0;46.335;47.7;151;105;0;
71.250000;-0.130;0.101;456.45;-0.008;0.0;46.378;47.7;0;0;137;
71.300001;-1.270;-0.128;410.73;0.020;0.0;46.357;47.8;159;114;0;
71.349997;-1.149;0.879;400.73;0.017;0.0;46.378;47.8;0;96;144;
71.400003;-1.409;-0.099;502.23;-0.043;-0.0;46.335;47.7;169;0;0;
71.449995;-0.568;0.346;452.30;-0.015;0.0;46.378;47.7;0;138;0;
71.500000;-0.347;-0.704;493.68;-0.043;0.0;46.378;47.8;116;0;162;
71.550002;-0.728;0.054;447.30;-0.012;0.0;46.314;47.8;160;86;0;
71.599998;-1.064;-0.424;344.47;0.045;0.0;46.357;47.7;0;154;90;
71.649999;-1.616;-0.152;432.36;-0.015;0.0;46.378;47.7;59;0;174;
71.699995;-1.040;-0.349;477.00;-0.039;0.0;46.399;47.7;159;0;0;
71.750001;-0.460;0.449;393.42;0.010;0.0;46.314;47.7;88;130;0;
71.800003;-2.239;-0.214;296.27;0.065;0.0;46.335;47.5;0;155;120;
71.849999;-0.399;0.910;419.49;-0.016;0.0;46.378;47.5;0;0;118;
71.900000;-1.371;0.135;478.84;-0.045;0.0;46.399;47.6;157;0;125;
71.949996;-1.469;-0.434;421.13;-0.012;0.0;46.357;47.6;174;77;0;
71.999998;-1.797;0.281;304.85;0.052;0.0;46.378;47.5;135;131;0;
72.050004;-0.867;-0.128;400.35;-0.009;0.0;46.357;47.5;0;144;0;
72.100000;-1.180;0.044;299.39;0.050;0.0;46.421;47.5;0;136;95;
72.150001;-2.250;-0.231;366.20;0.008;0.0;46.399;47.5;0;150;147;
72.199997;-1.833;0.350;307.54;0.036;0.0;46.378;47.5;0;108;145;
72.249999;-0.798;0.294;341.83;0.015;0.0;46.399;47.5;0;90;129;
72.300004;-1.044;-0.383;327.95;0.022;0.0;46.357;47.3;0;44;138;
72.349996;-1.692;0.692;327.96;0.020;0.0;46.378;47.3;0;112;138;
72.400002;-1.361;0.392;283.84;0.044;0.0;46.378;47.5;0;100;129;
72.449998;-1.688;0.500;331.75;0.016;0.0;46.399;47.5;0;138;118;
72.500000;-1.264;-0.699;240.81;0.071;0.0;46.399;47.4;0;140;105;
72.550001;-0.242;0.861;378.01;-0.016;0.0;46.421;47.4;0;109;0;
72.599997;-2.377;0.113;286.77;0.037;0.0;46.421;47.4;149;136;0;
72.650003;-1.152;-0.032;355.90;-0.009;0.0;46.421;47.4;149;50;0;
72.699995;-1.296;0.677;421.84;-0.047;0.0;46.421;47.3;134;0;117;
72.750000;-1.203;-0.829;345.99;-0.006;0.0;46.442;47.3;43;0;155;
72.800002;-1.417;-0.942;256.05;0.047;0.0;46.421;47.3;0;98;137;
72.849998;-2.002;0.086;300.18;0.022;0.0;46.442;47.3;0;150;0;
72.899999;-1.534;-0.994;369.18;-0.019;0.0;46.442;47.2;166;78;0;
72.949995;-1.082;-1.092;348.64;-0.014;0.0;46.399;47.2;147;0;105;
73.000001;-1.279;0.032;333.14;-0.008;0.0;46.463;47.2;0;0;131;
73.050003;-1.125;-0.188;324.80;0.001;0.0;46.421;47.2;0;131;0;
73.099999;-1.128;0.176;398.11;-0.041;0.0;46.399;47.2;130;0;0;
73.150000;-2.489;0.069;304.84;0.009;0.0;46.463;47.2;71;0;163;
73.199996;-1.894;-1.002;233.43;0.046;0.0;46.399;47.1;0;143;96;
73.249998;-1.966;-1.077;315.50;0.001;0.0;46.421;47.1;162;95;0;
73.300004;-2.130;-0.318;386.70;-0.046;0.0;46.357;47.1;107;0;164;
73.350000;-1.582;-0.667;321.06;-0.007;0.0;46.378;47.1;0;156;49;
73.400001;-1.223;0.586;406.19;-0.051;0.0;46.399;47.1;132;0;0;
73.449997;-0.132;-0.221;315.69;-0.009;0.0;46.442;47.1;0;0;119;
73.499999;-1.656;0.799;226.40;0.046;0.0;46.399;47.0;86;125;0;
73.550004;-1.982;0.656;314.86;-0.010;0.0;46.442;47.0;127;0;123;
73.599996;-2.368;0.655;174.79;0.068;0.0;46.378;46.9;0;139;55;
73.650002;-1.686;0.950;291.66;-0.001;0.0;46.399;46.9;126;0;88;
73.699998;-1.801;-0.802;166.65;0.068;0.0;46.421;47.0;0;131;78;
73.750000;-1.747;0.418;296.75;-0.009;0.0;46.421;47.0;125;0;107;
73.800001;-2.326;-0.630;164.13;0.064;0.0;46.463;47.0;45;151;0;
73.849997;-1.985;0.225;220.00;0.022;0.0;46.399;47.0;0;0;130;
73.900003;-1.554;-0.774;290.34;-0.010;0.0;46.421;47.0;144;57;0;
73.949995;-1.775;-0.424;272.18;-0.012;0.0;46.463;47.0;0;132;105;
74.000000;-1.656;-0.051;364.96;-0.064;0.0;46.463;47.0;130;0;125;
74.050002;-2.382;0.043;286.92;-0.007;0.0;46.421;47.0;133;124;0;
74.099998;-1.984;0.744;221.23;0.021;0.0;46.442;46.9;0;71;132;
74.149999;-2.211;0.334;240.14;0.015;0.0;46.442;46.9;141;0;77;
74.199995;-1.677;0.347;168.86;0.054;0.0;46.485;46.9;79;129;0;
74.250001;-1.667;-0.170;213.35;0.017;0.0;46.485;46.9;0;0;130;
74.300003;-1.989;-0.432;358.61;-0.060;-0.0;46.506;46.7;146;0;68;
74.349999;-1.975;0.759;256.65;0.002;0.0;46.463;46.7;93;127;0;
74.400000;-2.862;0.493;227.09;0.015;0.0;46.442;46.5;0;52;150;
