time@s;bike-faulty@km/h;
105.200000;6.92057551;
105.300000;5.82722788;
105.400000;4.83465458;
105.500000;3.93370580;
105.600000;3.16773093;
105.700000;2.54686205;
105.800000;2.04412084;
105.900000;1.64060671;
106.000000;1.32889143;
106.100000;1.07640206;
106.200000;0.87195141;
106.300000;0.70637397;
106.400000;0.57216292;
106.500000;0.46348671;
106.600000;0.36223399;
106.700000;0.26116953;
106.800000;0.17354732;
106.900000;0.10263610;
107.000000;0.04513524;
107.100000;0.01536155;
107.200000;0.01244543;
107.300000;0.01008080;
107.400000;0.00816545;
107.500000;0.00661450;
107.600000;0.00535846;
107.700000;0.00434035;
107.800000;0.00351569;
107.900000;0.00284830;
108.000000;0.00230712;
108.100000;0.00186877;
108.200000;0.00151402;
108.300000;0.00122635;
108.400000;9.93345698E-04;
108.500000;8.04668265E-04;
108.600000;6.51869187E-04;
108.700000;5.28014041E-04;
108.800000;4.27691374E-04;
108.900000;3.46501797E-04;
109.000000;2.80666455E-04;
109.100000;2.27339829E-04;
109.200000;1.84158435E-04;
109.300000;1.49188562E-04;
109.400000;1.20842736E-04;
109.500000;9.78895761E-05;
109.600000;7.93013407E-05;
109.700000;6.42340859E-05;
109.800000;5.20332871E-05;
109.900000;4.21527111E-05;
110.000000;3.41436960E-05;
110.100000;2.76563937E-05;
110.200000;2.24063169E-05;
110.300000;1.81491167E-05;
110.400000;1.47007845E-05;
110.500000;1.19084669E-05;
110.600000;9.64718126E-06;
110.700000;7.81421682E-06;
110.800000;6.32951563E-06;
110.900000;5.12796869E-06;
111.000000;4.15365464E-06;
111.100000;3.36446026E-06;
111.200000;2.72577668E-06;
111.300000;2.20787911E-06;
111.400000;1.78838208E-06;
111.500000;1.44888915E-06;
111.600000;1.17360021E-06;
111.700000;9.50616174E-07;
111.800000;7.69999101E-07;
111.900000;6.23828268E-07;
112.000000;5.05300897E-07;
0.000000;4.09293727E-07;
112.200000;3.31596473E-07;
112.300000;2.68593143E-07;
112.400000;2.17560446E-07;
112.500000;1.76235814E-07;
112.600000;1.42770919E-07;
112.700000;1.15644444E-07;
112.800000;0.13556896;
112.900000;0.44731428;
113.000000;0.78354456;
113.100000;1.16190310;
113.200000;1.77866688;
113.300000;2.38773697;
113.400000;2.94426695;
113.500000;3.53298047;
113.600000;4.20867023;
113.700000;5.01277689;
113.800000;5.78616749;
113.900000;6.50810577;
114.000000;7.21009767;
114.100000;7.81950311;
114.200000;8.45269166;
114.300000;9.05382024;
114.400000;9.59507239;
114.500000;10.0966111;
114.600000;10.5689070;
114.700000;11.0056707;
114.800000;11.4385693;
114.900000;11.8647697;
115.000000;12.2452534;
115.100000;12.5627553;
115.200000;12.8668435;
115.300000;13.2336232;
115.400000;13.6293148;
115.500000;13.9911870;
115.600000;14.3027952;
115.700000;14.5872641;
115.800000;14.8431919;
115.900000;15.0627921;
116.000000;15.2566376;
116.100000;15.4643885;
116.200000;15.6640016;
116.300000;15.8575793;
116.400000;16.1129473;
116.500000;16.3828476;
116.600000;16.6139646;
116.700000;16.8267113;
116.800000;17.0116361;
116.900000;17.1553336;
117.000000;17.2398202;
117.100000;17.2955724;
117.200000;17.3344035;
117.300000;17.3531834;
117.400000;17.3464545;
117.500000;17.3059767;
117.600000;17.2512794;
117.700000;17.1660103;
117.800000;17.0458553;
117.900000;16.9422072;
118.000000;16.8523478;
118.100000;16.7474017;
118.200000;16.6595030;
118.300000;16.5722518;
118.400000;16.4889139;
118.500000;16.4121448;
118.600000;16.3338862;
118.700000;16.2200798;
118.800000;16.0867926;
118.900000;15.9535566;
119.000000;15.8293808;
119.100000;15.7413725;
119.200000;15.6765686;
119.300000;15.6297006;
119.400000;15.6366135;
119.500000;15.6514883;
119.600000;15.6922257;
119.700000;15.7373429;
119.800000;15.8940137;
119.900000;16.0716001;
120.000000;16.2786361;
120.100000;16.5042152;
120.200000;16.7057504;
120.300000;16.8881598;
120.400000;17.0729734;
120.500000;17.2805580;
120.600000;17.4579013;
120.700000;17.6179000;
120.800000;17.7474990;
120.900000;17.8523822;
121.000000;17.9374296;
121.100000;17.9938519;
121.200000;18.0330107;
121.300000;18.0647184;
121.400000;18.0904219;
121.500000;18.1112368;
121.600000;18.1280911;
121.700000;18.1293238;
121.800000;18.1264482;
121.900000;18.1377341;
122.000000;18.1305646;
0.000000;18.1220773;
122.200000;18.0989030;
122.300000;18.0925054;
122.400000;18.0965894;
122.500000;18.1312767;
122.600000;18.1946773;
122.700000;18.2553286;
122.800000;18.3331922;
122.900000;18.4028246;
123.000000;18.4645280;
123.100000;18.5472676;
123.200000;18.6142281;
123.300000;18.6685248;
123.400000;18.7222451;
123.500000;18.7560108;
123.600000;18.7859310;
123.700000;18.8142821;
123.800000;18.8305685;
123.900000;18.8437490;
124.000000;18.8667407;
124.100000;18.8920599;
124.200000;18.9176306;
124.300000;18.9763608;
124.400000;19.0691382;
124.500000;19.1534504;
124.600000;19.2382948;
124.700000;19.3340748;
124.800000;19.4415769;
124.900000;19.5286203;
125.000000;19.5991824;
125.100000;19.6563378;
125.200000;19.7050731;
125.300000;19.7611092;
125.400000;19.8089785;
125.500000;19.8446079;
125.600000;19.8196105;
125.700000;19.8158845;
125.800000;19.8128671;
125.900000;19.8104239;
126.000000;19.8084434;
126.100000;19.8092792;
126.200000;19.8265010;
126.300000;19.8428858;
126.400000;19.8727375;
126.500000;19.8969123;
126.600000;19.9188860;
126.700000;19.9532976;
126.800000;19.9811711;
126.900000;20.0013489;
127.000000;20.0132346;
127.100000;20.0297200;
127.200000;20.0309375;
127.300000;20.0348234;
127.400000;20.0282070;
127.500000;20.0205123;
127.600000;20.0022950;
127.700000;20.0208589;
127.800000;20.0358957;
127.900000;20.0480649;
128.000000;20.0579326;
128.100000;20.0636054;
128.200000;20.0538382;
128.300000;20.0603030;
128.400000;20.0344755;
128.500000;19.9997045;
128.600000;19.9617862;
128.700000;19.9310468;
128.800000;19.9061528;
128.900000;19.8859974;
129.000000;19.8696579;
129.100000;19.8564229;
129.200000;19.8457047;
129.300000;19.8370266;
129.400000;19.8299916;
129.500000;19.8242932;
129.600000;19.8196815;
129.700000;19.8137220;
129.800000;19.7801168;
129.900000;19.7459245;
130.000000;19.7181988;
130.100000;19.6957410;
130.200000;19.6775661;
130.300000;19.6628285;
130.400000;19.6508911;
130.500000;19.6412236;
130.600000;19.6257725;
130.700000;19.6594437;
130.800000;19.6649894;
130.900000;19.6526522;
131.000000;19.6426483;
131.100000;19.6324051;
131.200000;19.5953307;
131.300000;19.5582433;
131.400000;19.5281770;
131.500000;19.5038279;
131.600000;19.4841141;
131.700000;19.4583425;
131.800000;19.4472574;
131.900000;19.4522383;
132.000000;19.4803130;
0.000000;19.5030536;
132.200000;19.5214700;
132.300000;19.5363804;
132.400000;19.5484682;
132.500000;19.5602965;
132.600000;19.6084675;
132.700000;19.6309826;
132.800000;19.6389719;
132.900000;19.6833786;
133.000000;19.7415167;
133.100000;19.7736485;
133.200000;19.8166179;
133.300000;19.8494605;
133.400000;19.8728630;
133.500000;19.9160190;
133.600000;19.9745090;
133.700000;20.0363523;
133.800000;20.0864367;
133.900000;20.1289454;
134.000000;20.1804458;
134.100000;20.2221611;
134.200000;20.2559447;
134.300000;20.2931021;
134.400000;20.3134127;
134.500000;20.3298615;
134.600000;20.3431785;
134.700000;20.3539746;
134.800000;20.3627179;
134.900000;20.3463524;
135.000000;20.2935550;
135.100000;20.1237796;
135.200000;19.9611170;
135.300000;19.7956247;
135.400000;19.6444560;
135.500000;19.4752414;
135.600000;19.3557860;
135.700000;19.2788867;
135.800000;19.1192242;
135.900000;18.9673543;
136.000000;18.7890610;
136.100000;18.5735154;
136.200000;18.3562274;
136.300000;18.1519360;
136.400000;17.9331502;
136.500000;17.6100832;
136.600000;17.3043848;
136.700000;17.0547517;
136.800000;16.8281489;
136.900000;16.5671197;
137.000000;16.2693669;
137.100000;16.0246272;
137.200000;15.7919839;
137.300000;15.5555455;
137.400000;15.3134719;
137.500000;15.0696100;
137.600000;14.8475431;
137.700000;14.6524639;
137.800000;14.4524958;
137.900000;14.2773941;
138.000000;14.1239572;
138.100000;14.0244054;
138.200000;13.9437804;
138.300000;13.8785090;
138.400000;13.8405223;
138.500000;13.8633531;
138.600000;13.9075255;
138.700000;14.0234556;
138.800000;14.1536791;
138.900000;14.2763735;
139.000000;14.3775226;
139.100000;14.4767933;
139.200000;14.5670253;
139.300000;14.6417208;
139.400000;14.7114338;
139.500000;14.7852509;
139.600000;14.8450099;
139.700000;14.8934580;
139.800000;14.9375610;
139.900000;15.0253483;
140.000000;15.1095721;
140.100000;15.2043534;
140.200000;15.2886729;
140.300000;15.3569261;
140.400000;15.4122682;
140.500000;15.4555152;
140.600000;15.4829435;
140.700000;15.4953403;
140.800000;15.5038217;
140.900000;15.4917101;
141.000000;15.4712052;
141.100000;15.4196762;
141.200000;15.3582507;
141.300000;15.3251651;
141.400000;15.2762717;
141.500000;15.2504121;
141.600000;15.2233585;
141.700000;15.2204204;
141.800000;15.2468905;
141.900000;15.2872882;
142.000000;15.3503674;
0.000000;15.4167976;
142.200000;15.4705595;
142.300000;15.5141532;
142.400000;15.5480041;
142.500000;15.5578821;
142.600000;15.5545826;
142.700000;15.5442119;
142.800000;15.5471076;
142.900000;15.5585685;
143.000000;15.5854405;
143.100000;15.6072068;
143.200000;15.6248353;
143.300000;15.6391060;
143.400000;15.6619359;
143.500000;15.6881649;
143.600000;15.7403638;
143.700000;15.7904186;
143.800000;15.8211011;
143.900000;15.8347189;
144.000000;15.8281223;
144.100000;15.8227791;
144.200000;15.8072300;
144.300000;15.7967375;
144.400000;15.7783574;
144.500000;15.7733355;
144.600000;15.7706018;
144.700000;15.7761875;
144.800000;15.7807118;
144.900000;15.7843734;
145.000000;15.7860425;
145.100000;15.7795644;
145.200000;15.7644602;
145.300000;15.7633648;
145.400000;15.7703255;
145.500000;15.7759636;
145.600000;15.7817866;
145.700000;15.8042471;
145.800000;15.8224402;
145.900000;15.8371638;
146.000000;15.8589787;
146.100000;15.8791287;
146.200000;15.9223273;
146.300000;15.9750452;
146.400000;16.0177866;
146.500000;16.0524035;
146.600000;16.0804256;
146.700000;16.1031447;
146.800000;16.1215472;
146.900000;16.1364517;
147.000000;16.1473367;
147.100000;16.1482247;
147.200000;16.1169432;
147.300000;16.0536674;
147.400000;15.9864706;
147.500000;15.8989092;
147.600000;15.7908922;
147.700000;15.6485967;
147.800000;15.5120573;
147.900000;15.3457715;
148.000000;15.1608189;
148.100000;14.9471353;
148.200000;14.7373612;
148.300000;14.5460725;
148.400000;14.3352288;
148.500000;14.1374353;
148.600000;13.9594761;
148.700000;13.8151757;
148.800000;13.6972123;
148.900000;13.5838398;
149.000000;13.4876702;
149.100000;13.3380129;
149.200000;13.2168015;
149.300000;13.1634689;
149.400000;13.1714498;
149.500000;13.1948342;
149.600000;13.1978550;
149.700000;13.2372825;
149.800000;13.3011768;
149.900000;13.4158552;
150.000000;13.5268427;
150.100000;13.6177426;
150.200000;13.7212598;
150.300000;13.8311352;
150.400000;13.9429635;
150.500000;14.0905445;
150.600000;14.2461286;
150.700000;14.4419162;
150.800000;14.6429521;
150.900000;14.8381890;
151.000000;15.0237531;
151.100000;15.2301200;
151.200000;15.4981902;
151.300000;15.7645341;
151.400000;15.9802726;
151.500000;16.1550070;
151.600000;16.2946451;
151.700000;16.3716625;
151.800000;16.4340466;
151.900000;16.4737423;
152.000000;16.4968513;
0.000000;16.4866575;
152.200000;16.4701938;
152.300000;16.4568675;
152.400000;16.4460626;
152.500000;16.4373114;
152.600000;16.4293878;
152.700000;16.3923681;
152.800000;16.3070622;
152.900000;16.2289669;
153.000000;16.1259872;
153.100000;16.0260496;
153.200000;15.9443698;
153.300000;15.8484195;
153.400000;15.7442198;
153.500000;15.6598180;
153.600000;15.5808094;
153.700000;15.4977536;
153.800000;15.3999964;
153.900000;15.2647271;
154.000000;15.1277449;
154.100000;14.9871054;
154.200000;14.8460015;
154.300000;14.7118552;
154.400000;14.5644567;
154.500000;14.4002204;
154.600000;14.2665643;
154.700000;14.1186211;
154.800000;13.9707263;
154.900000;13.8244050;
155.000000;13.6951380;
155.100000;13.5714318;
155.200000;13.4522375;
155.300000;13.3042682;
155.400000;13.1317772;
155.500000;12.9737488;
155.600000;12.8451789;
155.700000;12.7225949;
155.800000;12.6226419;
155.900000;12.5128492;
156.000000;12.4041918;
156.100000;12.2887554;
156.200000;12.1763679;
156.300000;12.0556800;
156.400000;11.9311008;
156.500000;11.7978976;
156.600000;11.6464271;
156.700000;-20.0124660;
156.800000;11.3758974;
156.900000;11.2180814;
157.000000;11.0816459;
157.100000;10.9705532;
157.200000;10.8622411;
157.300000;10.7738553;
157.400000;10.6622548;
157.500000;10.5364324;
157.600000;10.4241067;
157.700000;10.3140405;
157.800000;10.2163728;
157.900000;10.1268618;
158.000000;10.0352900;
158.100000;9.94107692;
158.200000;9.80829170;
158.300000;9.67382563;
158.400000;9.56429876;
158.500000;9.45608858;
158.600000;9.32110124;
158.700000;9.19218000;
158.800000;9.06066580;
158.900000;8.94381656;
159.000000;8.84003142;
159.100000;8.73742545;
159.200000;8.64390471;
159.300000;8.55919174;
159.400000;8.47150531;
159.500000;8.38148355;
159.600000;8.29007658;
159.700000;8.19478603;
159.800000;8.08135668;
159.900000;7.97099349;
160.000000;7.87114473;
160.100000;7.77126723;
160.200000;7.67097103;
160.300000;7.55223370;
160.400000;7.44654929;
160.500000;7.31336760;
160.600000;7.19692372;
160.700000;7.09182421;
160.800000;6.95836961;
160.900000;6.81372268;
161.000000;6.65911537;
161.100000;6.53388345;
161.200000;6.42214315;
161.300000;6.31272995;
161.400000;6.21467126;
161.500000;6.09756372;
161.600000;5.98382373;
161.700000;5.87259722;
161.800000;5.76350375;
161.900000;5.64599760;
162.000000;5.51300605;
0.000000;5.38628290;
162.200000;5.27489181;
162.300000;5.18447736;
162.400000;5.09242666;
162.500000;4.97692960;
162.600000;4.83820692;
162.700000;4.70649161;
162.800000;4.57225820;
162.900000;4.45331580;
163.000000;4.33807550;
163.100000;4.22564315;
163.200000;4.11547630;
163.300000;3.99833580;
163.400000;3.88445200;
163.500000;3.75304612;
163.600000;3.61891136;
163.700000;3.50131820;
163.800000;3.40606921;
163.900000;3.32898077;
164.000000;3.26647443;
164.100000;3.21584429;
164.200000;3.18497814;
164.300000;3.16898586;
164.400000;3.17501855;
164.500000;3.21896075;
164.600000;3.27247821;
164.700000;3.35492335;
164.800000;3.44971591;
164.900000;3.56437064;
165.000000;3.68534021;
165.100000;3.82152557;
165.200000;4.00727704;
165.300000;4.15789441;
165.400000;4.27989447;
165.500000;4.37871452;
165.600000;4.45863046;
165.700000;4.46421467;
165.800000;4.41389438;
165.900000;4.33532114;
166.000000;4.26153412;
166.100000;4.17380264;
166.200000;4.08383692;
166.300000;3.99190791;
166.400000;3.91744541;
166.500000;3.83707499;
166.600000;3.73511759;
166.700000;3.65244525;
166.800000;3.56648065;
166.900000;3.49691516;
167.000000;3.44950339;
167.100000;3.41207775;
167.200000;3.39080306;
167.300000;3.37355055;
167.400000;3.35957594;
167.500000;3.34825651;
167.600000;3.33909646;
167.700000;3.34160813;
167.800000;3.36264259;
167.900000;3.40764413;
168.000000;3.44419147;
168.100000;3.47379509;
168.200000;3.51670202;
168.300000;3.56139567;
168.400000;3.66346050;
168.500000;3.74640300;
168.600000;3.81352285;
168.700000;3.86795351;
168.800000;3.92192234;
168.900000;3.99358206;
169.000000;4.06166070;
169.100000;4.12594517;
169.200000;4.17796712;
169.300000;4.22015273;
169.400000;4.25432371;
169.500000;4.28200221;
169.600000;4.32323929;
169.700000;4.36664325;
169.800000;4.42080104;
169.900000;4.51300128;
170.000000;4.65314893;
170.100000;4.87015064;
170.200000;5.20796202;
170.300000;5.58612930;
170.400000;5.95012673;
170.500000;6.27338265;
170.600000;6.56296779;
170.700000;6.82654791;
170.800000;7.13439980;
170.900000;7.42314384;
171.000000;7.73319934;
171.100000;8.15465546;
171.200000;8.65729492;
171.300000;9.16864442;
171.400000;9.67756598;
171.500000;10.1091422;
171.600000;10.4968363;
171.700000;10.8301283;
171.800000;11.0906739;
171.900000;11.3012532;
172.000000;11.4720099;
0.000000;11.6103280;
172.200000;11.7222635;
172.300000;11.7943366;
172.400000;11.8524126;
172.500000;11.8807602;
172.600000;11.8937544;
172.700000;11.8853011;
172.800000;11.8690939;
172.900000;11.8373204;
173.000000;11.7919895;
173.100000;11.6986135;
173.200000;-20.0942570;
173.300000;11.4812367;
173.400000;11.3612017;
173.500000;11.2449734;
173.600000;11.1229041;
173.700000;11.0139723;
173.800000;10.9163176;
173.900000;10.8468494;
174.000000;10.7909060;
174.100000;10.7546339;
174.200000;10.7252798;
174.300000;10.7014777;
174.400000;10.6821969;
174.500000;10.6570395;
174.600000;10.5900941;
174.700000;10.5349763;
174.800000;10.4903308;
174.900000;10.4542003;
175.000000;10.4154036;
175.100000;10.3744769;
175.200000;10.3413263;
175.300000;10.3144996;
175.400000;10.2742127;
175.500000;10.2501643;
175.600000;10.2401739;
175.700000;10.2325409;
175.800000;10.2358181;
175.900000;10.2664988;
176.000000;10.2918627;
176.100000;10.3218488;
176.200000;10.3930735;
176.300000;10.4797368;
176.400000;10.5501668;
176.500000;10.6161131;
176.600000;10.6700008;
176.700000;10.7137007;
176.800000;10.7675575;
176.900000;10.8301257;
177.000000;10.9001589;
177.100000;10.9948887;
177.200000;11.1829010;
177.300000;11.3934125;
177.400000;-20.0656641;
177.500000;11.7420360;
177.600000;11.9043298;
177.700000;12.0917169;
177.800000;12.2452907;
177.900000;12.4066084;
178.000000;12.6495351;
178.100000;12.8865115;
178.200000;13.1156484;
178.300000;13.3119629;
178.400000;13.4716200;
178.500000;13.6100122;
178.600000;13.7312845;
178.700000;13.8393404;
178.800000;13.9452177;
178.900000;14.0408052;
179.000000;14.1923142;
179.100000;14.3360345;
179.200000;14.5355239;
179.300000;14.7454921;
179.400000;14.9268486;
179.500000;15.0737473;
179.600000;15.1926236;
179.700000;15.2890251;
179.800000;15.3671103;
179.900000;15.4303047;
180.000000;15.4815430;
180.100000;15.5230498;
180.200000;15.5658230;
180.300000;15.6285752;
180.400000;15.6801459;
180.500000;15.7310982;
180.600000;15.7821456;
180.700000;15.8235347;
180.800000;15.8753071;
180.900000;15.9179587;
181.000000;15.9708265;
181.100000;16.0333695;
181.200000;16.2296626;
181.300000;16.3950130;
181.400000;16.5471686;
181.500000;16.6894145;
181.600000;16.8053169;
181.700000;16.9083967;
181.800000;17.0009913;
181.900000;17.0767384;
182.000000;17.1381528;
0.000000;17.1969838;
182.200000;17.2545079;
182.300000;17.2829933;
182.400000;17.3233786;
182.500000;17.3478767;
182.600000;17.3487308;
182.700000;17.3394720;
182.800000;17.3319723;
182.900000;17.3168807;
183.000000;17.3036954;
183.100000;17.3029933;
183.200000;17.3114446;
183.300000;17.3463543;
183.400000;17.3936470;
183.500000;17.4328541;
183.600000;17.4826640;
183.700000;17.5239579;
183.800000;17.5574059;
183.900000;17.5844760;
184.000000;17.4987594;
184.100000;17.1655631;
184.200000;16.8683553;
184.300000;16.6273916;
184.400000;16.4321872;
184.500000;16.2109937;
184.600000;16.0190653;
184.700000;15.8545386;
184.800000;15.7111763;
184.900000;15.4423591;
185.000000;15.1873371;
185.100000;14.9358231;
185.200000;14.7022167;
185.300000;14.4929915;
185.400000;14.3233231;
185.500000;14.1858917;
185.600000;14.0746765;
185.700000;13.9665139;
185.800000;13.8150943;
185.900000;13.6612524;
186.000000;13.5180520;
186.100000;13.3816221;
186.200000;13.2712051;
186.300000;13.1905060;
186.400000;13.1532478;
186.500000;13.1241547;
186.600000;13.1272899;
186.700000;13.1411032;
186.800000;13.1610936;
186.900000;13.2141508;
187.000000;13.2772360;
187.100000;13.3743651;
187.200000;13.4551695;
187.300000;13.5564477;
187.400000;13.6407227;
187.500000;13.7268694;
187.600000;13.8064379;
187.700000;13.8812147;
187.800000;13.9417839;
187.900000;13.9908392;
188.000000;14.0305473;
188.100000;14.0627433;
188.200000;14.0888009;
188.300000;14.1099262;
188.400000;14.1270402;
188.500000;14.1496026;
188.600000;14.1781514;
188.700000;14.2013026;
188.800000;14.2200551;
188.900000;14.2352324;
189.000000;14.2297427;
189.100000;14.2062976;
189.200000;14.1861173;
189.300000;14.1697571;
189.400000;14.1478633;
189.500000;14.1197692;
189.600000;14.0970343;
189.700000;14.0785978;
189.800000;14.0636642;
189.900000;14.0515777;
190.000000;14.0240392;
190.100000;13.9918718;
190.200000;13.9554161;
190.300000;13.9259146;
190.400000;13.9019908;
190.500000;13.8826126;
190.600000;13.8846348;
190.700000;13.8875542;
190.800000;13.8899189;
190.900000;13.8918328;
191.000000;13.8842384;
191.100000;13.8872331;
191.200000;13.8896588;
191.300000;13.9092898;
191.400000;13.9265247;
191.500000;13.9490050;
191.600000;13.9776673;
191.700000;14.0009105;
191.800000;14.0197375;
191.900000;14.0349753;
192.000000;14.0473283;
0.000000;13.9627119;
192.200000;13.7916846;
192.300000;13.6414047;
192.400000;13.5019238;
192.500000;13.3792051;
192.600000;13.2431142;
192.700000;13.1209402;
192.800000;13.0135216;
192.900000;12.8739133;
193.000000;12.6551601;
193.100000;12.4385237;
193.200000;12.2427808;
193.300000;12.0574763;
193.400000;11.8495958;
193.500000;11.6355726;
193.600000;11.3529746;
193.700000;11.0046074;
193.800000;10.6913520;
193.900000;10.4270351;
194.000000;10.1871813;
194.100000;9.98061688;
194.200000;9.81329968;
194.300000;9.66955883;
194.400000;9.53400266;
194.500000;9.39686215;
194.600000;9.25626151;
194.700000;9.04582782;
194.800000;8.59245653;
194.900000;8.17772375;
195.000000;7.66704952;
195.100000;7.17254011;
195.200000;6.73433689;
195.300000;6.31451553;
195.400000;5.95319758;
195.500000;5.63081004;
195.600000;5.32616885;
195.700000;5.01050277;
195.800000;4.70763924;
195.900000;4.43376270;
196.000000;4.19934778;
196.100000;3.99205571;
196.200000;3.82269463;
196.300000;3.68540532;
196.400000;3.57417831;
196.500000;3.46668643;
196.600000;3.37809838;
196.700000;3.34101969;
196.800000;3.31422595;
196.900000;3.30890678;
197.000000;3.32621157;
197.100000;3.45976137;
197.200000;3.83358110;
197.300000;4.50050784;
197.400000;5.47784335;
197.500000;6.41624511;
197.600000;7.21585819;
197.700000;8.19138714;
197.800000;9.14840358;
197.900000;10.4565151;
198.000000;11.8374274;
198.100000;13.2898762;
198.200000;14.6133397;
198.300000;15.8013725;
198.400000;16.8796017;
198.500000;18.0012474;
198.600000;19.0060908;
198.700000;19.8789336;
198.800000;20.7645122;
198.900000;21.6567570;
199.000000;22.8246370;
199.100000;23.8965840;
199.200000;24.9651630;
199.300000;25.9910196;
199.400000;26.9184339;
199.500000;27.7335235;
199.600000;28.4881507;
199.700000;29.2016213;
199.800000;29.8473133;
199.900000;30.5234389;
200.000000;31.1663855;
200.100000;31.7397723;
200.200000;32.4254156;
200.300000;33.1732636;
200.400000;33.8133235;
200.500000;34.3599740;
200.600000;34.8690910;
200.700000;35.4228477;
200.800000;36.0062266;
200.900000;36.6070881;
201.000000;37.1736395;
201.100000;37.7681720;
201.200000;38.3363793;
201.300000;38.8452652;
201.400000;39.3427608;
201.500000;39.8476817;
201.600000;40.2914305;
201.700000;40.8585747;
201.800000;41.3952455;
201.900000;41.8689112;
202.000000;42.2455305;
202.100000;42.5598797;
202.200000;42.7974105;
202.300000;42.9706522;
202.400000;43.0842943;
202.500000;43.1462044;
202.600000;43.1694849;
202.700000;43.1411708;
202.800000;43.1143483;
202.900000;43.0926423;
203.000000;43.0750402;
203.100000;43.0764226;
203.200000;43.0999023;
203.300000;43.1189033;
203.400000;43.1343116;
203.500000;43.1467924;
203.600000;43.1568925;
203.700000;43.1650829;
203.800000;43.1717172;
203.900000;43.1693226;
204.000000;43.1639140;
204.100000;43.1630104;
204.200000;43.1171068;
204.300000;43.0943171;
204.400000;43.0573969;
204.500000;43.0614170;
204.600000;43.0348502;
204.700000;43.0092287;
204.800000;42.9884752;
204.900000;42.9716769;
205.000000;42.9672912;
205.100000;42.9714359;
205.200000;42.9768630;
205.300000;42.9720230;
205.400000;42.9926986;
205.500000;43.0320859;
205.600000;43.0639601;
205.700000;43.0898077;
205.800000;43.1107442;
205.900000;43.1047672;
206.000000;43.0244694;
206.100000;42.6060642;
206.200000;-20.0616536;
206.300000;40.6119376;
206.400000;39.7377114;
206.500000;38.7611003;
206.600000;37.6311648;
206.700000;36.5847874;
206.800000;35.5127178;
206.900000;34.4758289;
207.000000;33.5707974;
207.100000;32.8353459;
207.200000;32.1089361;
207.300000;31.3639278;
207.400000;30.6721735;
207.500000;29.9693864;
207.600000;29.1909320;
207.700000;28.3738589;
207.800000;27.5709817;
207.900000;26.8043134;
208.000000;26.0688020;
208.100000;25.1794416;
208.200000;24.4158277;
208.300000;23.7696513;
208.400000;23.2116676;
208.500000;22.7569507;
208.600000;22.4234378;
208.700000;22.0953086;
208.800000;21.8112000;
208.900000;-20.0812841;
209.000000;21.4339341;
209.100000;21.3514866;
209.200000;21.3237859;
209.300000;-20.0868872;
209.400000;21.9241546;
209.500000;22.4805131;
209.600000;23.1148541;
209.700000;23.8826818;
209.800000;24.8512442;
209.900000;25.8348296;
210.000000;26.7440693;
210.100000;27.6600561;
210.200000;28.4806964;
210.300000;29.3208014;
210.400000;30.0923911;
210.500000;30.8425228;
210.600000;31.6534562;
210.700000;32.4125395;
210.800000;33.2060130;
210.900000;33.9098116;
211.000000;34.5946574;
211.100000;35.2178845;
211.200000;35.8433644;
211.300000;36.4688758;
211.400000;36.9951094;
211.500000;37.5232986;
211.600000;38.0480364;
211.700000;38.5996595;
211.800000;39.1156242;
211.900000;39.7061065;
212.000000;40.2606458;
0.000000;40.7406751;
212.200000;41.1316854;
212.300000;41.4651195;
212.400000;41.7542808;
212.500000;42.0075014;
212.600000;42.2148853;
212.700000;42.3830571;
212.800000;42.5264113;
212.900000;42.6543932;
213.000000;42.7580320;
213.100000;42.8420060;
213.200000;42.8935268;
213.300000;42.9327207;
213.400000;42.9645037;
213.500000;42.9902480;
213.600000;43.0039017;
213.700000;43.0031604;
213.800000;42.9860979;
213.900000;42.9933649;
214.000000;42.9900163;
214.100000;42.9800732;
214.200000;42.9674194;
214.300000;42.9546181;
214.400000;42.9535267;
214.500000;42.9504966;
214.600000;42.9598961;
214.700000;42.9511058;
214.800000;42.9506837;
214.900000;42.9410601;
215.000000;42.9332608;
215.100000;42.9105512;
215.200000;42.9130365;
215.300000;42.9295444;
215.400000;42.9500110;
215.500000;42.9784904;
215.600000;42.9945110;
215.700000;43.0119079;
215.800000;43.0286454;
215.900000;43.0421991;
216.000000;43.0368382;
216.100000;43.0298389;
216.200000;43.0241695;
216.300000;43.0195815;
216.400000;43.0158610;
216.500000;43.0128474;
216.600000;43.0104080;
216.700000;43.0084310;
216.800000;43.0068291;
216.900000;43.0055328;
217.000000;43.0044816;
217.100000;43.0106101;
217.200000;43.0275833;
217.300000;43.0343786;
217.400000;43.0441107;
217.500000;43.0384714;
217.600000;43.0311618;
217.700000;43.0252428;
217.800000;43.0204466;
217.900000;43.0165629;
218.000000;43.0134179;
218.100000;43.0108685;
218.200000;43.0018986;
218.300000;42.9663334;
218.400000;42.9347300;
218.500000;42.8929213;
218.600000;42.8494198;
218.700000;42.7789581;
218.800000;42.6608120;
218.900000;42.5216527;
219.000000;42.3546447;
219.100000;42.1599142;
219.200000;41.9736249;
219.300000;41.8076841;
219.400000;41.6570681;
219.500000;41.4930732;
219.600000;41.3102512;
219.700000;41.1128855;
219.800000;40.8946172;
219.900000;40.2736079;
220.000000;39.3265808;
220.100000;38.2225305;
220.200000;37.2259341;
220.300000;36.3784738;
220.400000;35.6227818;
